{United States1142}	{16829775}	{New York1142}	{16829775}
{United States1143}	{16878669}	{New York1143}	{16878669}
{United States1144}	{75221973}	{New York1144}	{75221973}
{United States1145}	{45789346}	{New York1145}	{45789346}
{United States1146}	{50899109}	{New York1146}	{50899109}
{United States1147}	{39249901}	{New York1147}	{39249901}
{United States1148}	{32596165}	{New York1148}	{32596165}
{United States1149}	{70757685}	{New York1149}	{70757685}
{United States1150}	{62051072}	{New York1150}	{62051072}
{United States1151}	{42490397}	{New York1151}	{42490397}
{United States1152}	{64619404}	{New York1152}	{64619404}
{United States1153}	{87870558}	{New York1153}	{87870558}
{United States1154}	{42613176}	{New York1154}	{42613176}
{United States1155}	{19777002}	{New York1155}	{19777002}
{United States1156}	{46063800}	{New York1156}	{46063800}
{United States1157}	{40450065}	{New York1157}	{40450065}
{United States1158}	{89586418}	{New York1158}	{89586418}
{United States1159}	{87096904}	{New York1159}	{87096904}
{United States1160}	{85840832}	{New York1160}	{85840832}
{United States1161}	{80655890}	{New York1161}	{80655890}
{United States1162}	{18391434}	{New York1162}	{18391434}
{United States1163}	{59288541}	{New York1163}	{59288541}
{United States1164}	{30591159}	{New York1164}	{30591159}
{United States1165}	{75010159}	{New York1165}	{75010159}
{United States1166}	{41223730}	{New York1166}	{41223730}
{United States1167}	{75718267}	{New York1167}	{75718267}
{United States1168}	{39651325}	{New York1168}	{39651325}
{United States1169}	{67143406}	{New York1169}	{67143406}
{United States1170}	{85168795}	{New York1170}	{85168795}
{United States1171}	{32128890}	{New York1171}	{32128890}
{United States1172}	{44453737}	{New York1172}	{44453737}
{United States1173}	{45030548}	{New York1173}	{45030548}
{United States1174}	{26757442}	{New York1174}	{26757442}
{United States1175}	{55989543}	{New York1175}	{55989543}
{United States1176}	{75676375}	{New York1176}	{75676375}
{United States1177}	{44778557}	{New York1177}	{44778557}
{United States1178}	{76424581}	{New York1178}	{76424581}
{United States1179}	{60043678}	{New York1179}	{60043678}
{United States1180}	{57185827}	{New York1180}	{57185827}
{United States1181}	{39236522}	{New York1181}	{39236522}
{United States1182}	{67231804}	{New York1182}	{67231804}
{United States1183}	{95994417}	{New York1183}	{95994417}
{United States1184}	{37117423}	{New York1184}	{37117423}
{United States1185}	{79608992}	{New York1185}	{79608992}
{United States1186}	{83438056}	{New York1186}	{83438056}
{United States1187}	{88715801}	{New York1187}	{88715801}
{United States1188}	{33041589}	{New York1188}	{33041589}
{United States1189}	{87073569}	{New York1189}	{87073569}
{United States1190}	{12439907}	{New York1190}	{12439907}
{United States1191}	{11288668}	{New York1191}	{11288668}
{United States1192}	{59665374}	{New York1192}	{59665374}
{United States1193}	{78035538}	{New York1193}	{78035538}
{United States1194}	{75660065}	{New York1194}	{75660065}
{United States1195}	{28756751}	{New York1195}	{28756751}
{United States1196}	{87819112}	{New York1196}	{87819112}
{United States1197}	{95768983}	{New York1197}	{95768983}
{United States1198}	{41037648}	{New York1198}	{41037648}
{United States1199}	{85375980}	{New York1199}	{85375980}
{United States1200}	{35714264}	{New York1200}	{35714264}
{United States1201}	{12661224}	{New York1201}	{12661224}
{United States1202}	{93948991}	{New York1202}	{93948991}
{United States1203}	{98678671}	{New York1203}	{98678671}
{United States1204}	{32100144}	{New York1204}	{32100144}
